Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist
5445;0.3289564;14.9726;1.7291;1.3538;350.8022;357.1944;357.0855;True;True;1.6679;1.3025;-0.7158;1.6333;102.7591;20.7666;1.0778;-0.7447;-2.2002;0.0000;True;True;1.5552;1.3423;-0.1784;356.4354;82.6458;46.6400;0.2106;-0.2390;0.1415;0.0000;
5450;0.4205571;14.9719;1.7276;1.3608;350.6933;356.8047;357.7734;True;True;1.6897;1.2806;-0.7770;355.2846;107.4221;37.8738;0.7518;-1.0634;-2.5095;0.0000;True;True;1.5620;1.3356;-0.1743;357.5727;82.3898;44.7623;0.2279;-0.1882;0.1856;0.0000;
5455;0.5001942;14.9759;1.7255;1.3698;349.8700;355.9683;358.1409;True;True;1.6994;1.2610;-0.8329;350.3080;106.9398;55.9558;0.3156;-0.7457;-2.1666;0.0000;True;True;1.5672;1.3326;-0.1728;357.2871;80.5854;45.0183;0.1869;-0.0635;-0.0420;0.0000;
5460;0.5759479;14.9824;1.7221;1.3801;350.0168;353.6961;359.0788;True;True;1.7065;1.2547;-0.8644;0.0054;111.3574;43.6647;0.1284;-0.1092;-0.1228;0.0000;True;True;1.5715;1.3293;-0.1756;355.3155;78.6324;44.5247;0.2064;-0.2148;-0.1020;0.0000;
5465;0.6473728;14.9866;1.7227;1.3940;350.8339;348.9960;359.7956;True;True;1.7126;1.2570;-0.8386;4.9247;101.7807;42.2581;0.3669;0.2995;1.1481;0.0000;True;True;1.5785;1.3219;-0.1794;356.9590;74.1522;47.6808;0.2668;-0.2368;-0.2874;0.0000;
5470;0.7183313;14.9923;1.7191;1.4084;352.0466;344.9489;0.4654;True;True;1.7216;1.2683;-0.8052;9.6294;95.2652;27.8286;0.3110;0.4584;1.5302;0.0000;True;True;1.5845;1.3199;-0.1927;355.6664;72.4882;49.2027;0.3175;-0.0738;-0.6355;0.0000;
5475;0.7886833;14.9999;1.7165;1.4213;352.4712;342.2810;1.0780;True;True;1.7304;1.2731;-0.7632;13.2409;86.8367;20.8080;0.3480;0.0228;1.6267;0.0000;True;True;1.5989;1.3144;-0.2038;356.2040;71.2030;47.1525;0.5797;-0.2306;-0.3866;0.0000;
5480;0.8585349;15.0063;1.7171;1.4332;352.9588;340.4204;1.3162;True;True;1.7363;1.2760;-0.7168;15.0042;79.9983;20.1374;0.1244;0.2456;1.9148;0.0000;True;True;1.6150;1.3110;-0.2118;358.2788;69.8861;50.4578;0.5983;-0.0604;-0.4203;0.0000;
5485;0.9280804;15.0088;1.7186;1.4434;353.1106;337.8098;1.8104;True;True;1.7450;1.2862;-0.6802;14.1887;74.1592;15.9562;0.2802;0.5459;1.4542;0.0000;True;True;1.6279;1.3124;-0.2221;359.7441;70.2178;48.8676;0.4859;0.0706;-0.3486;0.0000;
5490;0.9976802;15.0062;1.7152;1.4511;353.9515;335.1024;2.1054;True;True;1.7527;1.2961;-0.6482;13.2000;68.0884;13.9460;0.3354;0.2613;1.2632;0.0000;True;True;1.6346;1.3158;-0.2211;0.2285;70.5976;47.0563;0.1767;0.1425;0.2957;0.0000;
5495;1.067424;14.9984;1.7125;1.4562;354.7249;333.1935;1.5367;True;True;1.7594;1.3057;-0.6220;9.8537;66.2882;15.9180;0.2840;0.3481;0.9919;0.0000;True;True;1.6341;1.3201;-0.2058;359.6142;67.8299;44.1177;-0.1118;0.1033;0.8240;0.0000;
5500;1.136855;14.9868;1.7119;1.4586;355.2993;332.0451;1.0975;True;True;1.7649;1.3108;-0.5971;9.5735;64.8818;15.0194;0.1462;0.3389;0.9992;0.0000;True;True;1.6337;1.3225;-0.1816;0.8660;66.4760;44.1481;-0.0864;0.1761;0.9984;0.0000;
5505;1.206756;14.9730;1.7144;1.4602;355.6522;331.3545;0.5651;True;True;1.7659;1.3135;-0.5747;7.4744;65.6228;13.1497;-0.0436;-0.0723;0.9015;0.0000;True;True;1.6338;1.3277;-0.1552;2.2208;64.6832;40.4316;0.0442;0.2504;1.0885;0.0000;
5510;1.276283;14.9602;1.7135;1.4608;355.9977;331.0731;0.5612;True;True;1.7552;1.3118;-0.5480;6.8905;62.4515;13.3352;-0.5110;-0.1326;1.0609;0.0000;True;True;1.6326;1.3376;-0.1301;0.7064;62.6360;35.9049;0.0162;0.4481;0.8555;0.0000;
5515;1.345765;14.9501;1.7105;1.4621;356.9016;331.5959;359.9766;True;True;1.7515;1.3130;-0.5292;3.6048;63.8609;15.9666;0.0791;0.2743;0.6023;0.0000;True;True;1.6310;1.3478;-0.1101;358.7204;60.9972;31.5820;-0.1020;0.3659;0.7491;0.0000;
5520;1.415421;14.9436;1.7071;1.4654;358.2013;332.3715;359.3065;True;True;1.7514;1.3183;-0.5146;344.7461;74.7004;30.3697;0.1446;-0.0126;0.5689;0.0000;True;True;1.6269;1.3527;-0.0933;357.7117;58.6206;31.5866;-0.1304;0.0387;0.6429;0.0000;
5525;1.484906;14.9402;1.7044;1.4745;358.8803;333.9096;358.5038;True;True;1.7560;1.3168;-0.5088;334.2833;88.0541;28.7568;0.1016;-0.2674;0.3747;0.0000;True;True;1.6220;1.3483;-0.0798;358.7791;57.1961;31.9206;-0.2495;-0.2777;0.4972;0.0000;
5530;1.554687;14.9401;1.7012;1.4885;359.7337;334.8572;358.0653;True;True;1.7611;1.3092;-0.5043;333.1864;92.3424;23.5187;0.2762;-0.3399;0.1012;0.0000;True;True;1.6154;1.3370;-0.0684;0.9204;56.2791;31.4022;-0.3279;-0.5023;0.4127;0.0000;
5535;1.624671;14.9462;1.6949;1.5073;1.7731;335.4601;357.8173;True;True;1.7785;1.2983;-0.5044;333.7707;95.6428;19.3498;1.0019;-0.5276;-0.1559;0.0000;True;True;1.6059;1.3225;-0.0576;2.8405;53.3579;30.0890;-0.3908;-0.6866;0.4274;0.0000;
5540;1.694235;14.9591;1.6867;1.5351;3.7398;336.6568;357.4870;True;True;1.8160;1.2774;-0.5078;335.9606;98.5074;17.7456;1.8526;-0.9786;-0.3579;0.0000;True;True;1.5934;1.3049;-0.0500;5.1774;48.0464;29.1097;-0.5396;-0.7534;0.2145;0.0000;
5545;1.763809;14.9802;1.6742;1.5706;5.7075;338.3155;357.2118;True;True;1.8783;1.2488;-0.5211;341.7267;103.4061;11.7338;2.7621;-0.9153;-0.6216;0.0000;True;True;1.5807;1.2839;-0.0521;6.7742;42.1643;29.6368;-0.4578;-0.9442;-0.3014;0.0000;
5550;1.833669;15.0034;1.6644;1.6194;8.3361;340.2323;357.0578;True;True;1.9580;1.2320;-0.5422;337.7018;112.2683;8.3390;3.8795;-0.6865;-1.1778;0.0000;True;True;1.5691;1.2592;-0.0669;10.4246;35.4269;29.4010;-0.4147;-1.0213;-0.7105;0.0000;
5555;1.903042;15.0282;1.6522;1.6741;9.8780;343.2378;356.9101;True;True;2.0747;1.2131;-0.5852;341.3635;130.5034;0.0494;4.6641;-0.2630;-2.0873;0.0000;True;True;1.5602;1.2348;-0.0925;16.4712;29.3283;29.8278;-0.2170;-0.8437;-1.0941;0.0000;
5560;1.972848;15.0499;1.6351;1.7154;12.5483;346.3709;357.5945;True;True;2.2140;1.2415;-0.5892;339.7432;147.8758;357.5936;9.5190;3.4348;2.5399;0.0000;True;True;1.5577;1.2234;-0.1211;19.1526;26.0344;22.9309;-0.0366;-0.5174;-1.4681;0.0000;
5565;2.049908;15.0586;1.6280;1.7442;12.9791;346.1895;357.4629;True;True;2.2652;1.3284;-0.5620;352.7223;140.7709;2.1065;0.0196;3.9568;1.0710;0.0000;True;True;1.5513;1.2297;-0.1253;19.8481;24.7421;21.2620;-0.4111;0.4867;0.1391;0.0000;
5570;2.123006;15.0492;1.6370;1.7370;13.1447;343.6424;356.0051;True;True;2.2350;1.3809;-0.5619;336.2762;138.5024;357.7715;-1.2733;1.4097;-0.3044;0.0000;True;True;1.5449;1.2484;-0.1208;19.9478;25.7341;25.3357;-0.0536;1.0511;0.2079;0.0000;
5575;2.194165;15.0256;1.6620;1.7095;7.2456;337.5893;355.3929;True;True;2.1889;1.4025;-0.5919;335.4917;133.4398;355.9821;-2.1913;0.8147;-1.4975;0.0000;True;True;1.5441;1.2758;-0.1059;14.2437;29.3944;24.4372;-0.0768;1.1450;0.9750;0.0000;
5580;2.264005;14.9965;1.6784;1.6712;1.3199;331.0518;356.4448;True;True;2.1214;1.4245;-0.6215;338.4761;135.4997;347.7921;-3.0090;1.0215;-0.2813;0.0000;True;True;1.5495;1.3124;-0.0752;7.7144;32.0193;25.0803;0.3812;1.7612;1.3855;0.0000;
5585;2.333832;14.9593;1.6817;1.6418;0.7820;327.9610;355.5462;True;True;2.0410;1.4434;-0.6135;329.1656;131.8243;353.0778;-3.4666;0.3859;0.7946;0.0000;True;True;1.5703;1.3650;-0.0430;358.5456;34.3650;18.8759;1.2027;2.1797;1.1016;0.0000;
5590;2.403058;14.9329;1.6874;1.6098;0.3262;327.9901;355.2625;True;True;1.9668;1.4424;-0.5796;330.8133;118.8584;355.2273;-3.0099;-0.0325;1.4989;0.0000;True;True;1.5903;1.4199;-0.0198;348.4025;37.5327;15.6901;0.4715;1.9551;0.9531;0.0000;
5595;2.473172;14.9142;1.6933;1.5837;359.9161;329.5541;355.9875;True;True;1.9034;1.4433;-0.5460;327.9836;114.5026;358.5211;-1.9040;0.1179;1.1564;0.0000;True;True;1.5947;1.4561;0.0042;344.2517;39.4544;20.6335;0.2514;1.1903;0.7404;0.0000;
5600;2.542799;14.9028;1.6987;1.5655;359.9775;331.3457;356.9472;True;True;1.8700;1.4517;-0.5319;327.5228;118.2306;353.9421;-0.6931;0.2668;0.4290;0.0000;True;True;1.5989;1.4807;0.0135;339.7857;41.0918;17.9832;0.1254;0.8162;0.2730;0.0000;
5605;2.613109;14.8986;1.7023;1.5547;359.2949;332.9631;357.2474;True;True;1.8610;1.4629;-0.5171;324.3728;116.5934;358.4103;-0.4190;0.4790;0.4211;0.0000;True;True;1.6004;1.4969;0.0185;337.8763;42.8917;19.4588;0.0183;0.6107;0.1178;0.0000;
5610;2.682609;14.9016;1.7028;1.5497;359.1649;335.6233;357.6440;True;True;1.8629;1.4752;-0.5204;324.1342;115.4024;357.8230;0.2612;0.5075;-0.3426;0.0000;True;True;1.6040;1.5096;0.0204;335.0070;43.2258;17.2281;0.0698;0.4922;0.0577;0.0000;
5615;2.752753;14.9075;1.7012;1.5479;359.4043;336.6538;358.7242;True;True;1.8692;1.4900;-0.5312;322.4975;115.1257;358.0197;0.2967;0.5906;-0.5249;0.0000;True;True;1.6047;1.5190;0.0190;333.6460;42.7476;18.2365;-0.0073;0.2619;-0.1832;0.0000;
5620;2.822365;14.9149;1.7038;1.5495;359.2091;336.7738;358.9926;True;True;1.8783;1.5033;-0.5430;321.2451;117.1545;358.9063;0.2887;0.5140;-0.3530;0.0000;True;True;1.6048;1.5210;0.0140;333.1908;41.0956;19.1127;0.0806;-0.0080;-0.2462;0.0000;
5625;2.891927;14.9224;1.7050;1.5514;358.4038;336.3783;358.8741;True;True;1.8838;1.5135;-0.5510;320.6652;117.0755;359.0448;0.0516;0.4006;-0.2701;0.0000;True;True;1.6073;1.5213;0.0077;333.2730;41.6863;18.3002;0.0338;-0.0051;-0.2269;0.0000;
5630;2.961274;14.9283;1.7053;1.5527;358.3691;335.8417;358.6938;True;True;1.8860;1.5206;-0.5567;318.6772;117.6152;358.8550;0.1576;0.2096;-0.2241;0.0000;True;True;1.6112;1.5213;0.0035;334.0580;41.3256;18.9107;0.1528;-0.0006;-0.1974;0.0000;
5635;3.030879;14.9326;1.7053;1.5537;358.3447;335.6183;358.7539;True;True;1.8898;1.5229;-0.5611;318.5773;117.9384;358.7061;0.1103;0.0525;-0.0559;0.0000;True;True;1.6154;1.5213;-0.0029;334.5137;41.9108;18.6986;0.1332;0.0335;-0.2997;0.0000;
5640;3.100452;14.9357;1.7052;1.5541;358.3087;335.3568;359.1139;True;True;1.8964;1.5239;-0.5624;319.4734;116.8139;359.7833;0.2630;0.0293;-0.0684;0.0000;True;True;1.6170;1.5247;-0.0098;333.6201;41.5518;17.3744;0.0683;0.1990;-0.2408;0.0000;
5645;3.170254;14.9389;1.7051;1.5535;358.2907;335.2378;359.3463;True;True;1.8984;1.5267;-0.5612;318.0115;116.7943;0.8774;-0.0048;0.1891;0.0824;0.0000;True;True;1.6193;1.5324;-0.0170;332.7952;42.3217;17.3711;0.1142;0.3540;-0.3203;0.0000;
5650;3.239949;14.9424;1.7050;1.5524;358.4183;335.3486;359.2320;True;True;1.8972;1.5322;-0.5631;317.2900;117.0527;0.2329;-0.0549;0.2313;-0.1518;0.0000;True;True;1.6231;1.5412;-0.0240;332.2327;42.7898;17.6508;0.1700;0.3343;-0.3173;0.0000;
5655;3.30999;14.9454;1.7048;1.5504;358.5960;335.4576;359.0981;True;True;1.8970;1.5370;-0.5675;317.7237;117.8653;358.5968;0.0409;0.1570;-0.2106;0.0000;True;True;1.6258;1.5506;-0.0339;330.3861;43.7783;16.7558;0.0811;0.3309;-0.3674;0.0000;
5660;3.379738;14.9474;1.7048;1.5478;358.5411;335.1665;359.0412;True;True;1.8947;1.5415;-0.5712;316.9657;119.2568;358.0565;-0.0826;0.1809;-0.0876;0.0000;True;True;1.6275;1.5583;-0.0432;328.0327;44.9653;15.8139;0.0954;0.2626;-0.3563;0.0000;
5665;3.448877;14.9490;1.7044;1.5450;358.6001;334.7416;359.1262;True;True;1.8939;1.5454;-0.5748;316.6622;119.7833;357.7790;-0.0669;0.1378;-0.1712;0.0000;True;True;1.6302;1.5638;-0.0503;327.4041;44.6254;14.5649;0.0452;0.3120;-0.2419;0.0000;
5670;3.518414;14.9504;1.7042;1.5427;358.6675;334.6565;358.9800;True;True;1.8944;1.5500;-0.5776;316.4882;120.2981;357.0038;0.0280;0.1969;-0.0911;0.0000;True;True;1.6339;1.5690;-0.0565;326.0701;44.9121;15.8043;0.1418;0.1797;-0.2053;0.0000;
5675;3.588276;14.9520;1.7042;1.5413;358.5245;335.0723;359.0419;True;True;1.8937;1.5563;-0.5811;315.9405;121.1649;356.1423;-0.0684;0.2687;-0.2002;0.0000;True;True;1.6378;1.5753;-0.0630;324.9163;45.1145;16.8369;0.2140;0.2647;-0.3014;0.0000;
5680;3.658048;14.9536;1.7044;1.5408;358.3695;335.3774;359.2187;True;True;1.8920;1.5627;-0.5844;315.1353;122.1245;355.4921;-0.0719;0.2474;-0.1139;0.0000;True;True;1.6440;1.5821;-0.0701;323.4761;45.7087;14.9708;0.1982;0.2730;-0.2348;0.0000;
5685;3.727545;14.9553;1.7045;1.5414;358.1428;335.2848;359.3591;True;True;1.8910;1.5684;-0.5900;313.8298;123.4762;354.6199;0.0257;0.2462;-0.2768;0.0000;True;True;1.6497;1.5894;-0.0749;322.6092;46.6732;15.7098;0.2493;0.3423;-0.1908;0.0000;
5690;3.79738;14.9576;1.7041;1.5439;358.0139;334.7622;359.4702;True;True;1.8939;1.5798;-0.5975;312.7216;123.3619;355.3887;0.0529;0.7034;-0.3649;0.0000;True;True;1.6535;1.6018;-0.0786;319.3489;45.3755;12.2918;0.0660;0.6331;-0.1015;0.0000;
5695;3.867158;14.9612;1.7035;1.5489;357.9776;334.4792;359.4269;True;True;1.8931;1.6074;-0.6115;307.8124;127.4133;353.5192;-0.1172;1.3655;-0.7040;0.0000;True;True;1.6541;1.6262;-0.0772;316.0892;42.7580;9.7484;-0.0162;1.1882;0.0676;0.0000;
5700;3.937135;14.9660;1.7030;1.5561;358.1594;334.9119;359.5010;True;True;1.8870;1.6464;-0.6321;304.7533;134.0983;346.6611;-0.3263;1.6225;-0.7959;0.0000;True;True;1.6503;1.6617;-0.0777;310.9960;38.6169;4.8288;-0.3371;1.6162;-0.1097;0.0000;
5705;4.006829;14.9708;1.7030;1.5647;357.9923;335.1113;359.9228;True;True;1.8792;1.6811;-0.6464;301.3605;142.2272;338.6601;-0.2179;1.2274;-0.4081;0.0000;True;True;1.6373;1.6967;-0.0817;303.9276;31.2298;8.7540;-0.4557;1.2585;-0.2283;0.0000;
5710;4.076679;14.9760;1.7030;1.5724;357.9969;334.9355;0.3777;True;True;1.8767;1.7030;-0.6494;299.1688;145.3631;335.6393;-0.0606;0.6521;0.0399;0.0000;True;True;1.6328;1.7204;-0.0895;299.3652;23.6983;10.6615;-0.0323;0.7682;-0.3051;0.0000;
5715;4.146181;14.9803;1.7040;1.5799;357.8808;334.3938;0.4711;True;True;1.8775;1.7112;-0.6481;297.3619;150.4088;330.8596;0.1625;0.1128;0.0518;0.0000;True;True;1.6336;1.7317;-0.1010;297.4873;18.9988;12.6631;0.1029;0.2143;-0.4436;0.0000;
5720;4.216248;14.9838;1.7064;1.5873;358.0651;334.1549;0.7659;True;True;1.8852;1.7081;-0.6415;298.2582;147.5329;332.2542;0.3702;-0.2606;0.4198;0.0000;True;True;1.6368;1.7321;-0.1139;294.9789;13.0712;14.6093;0.0897;-0.1425;-0.4345;0.0000;
5725;4.28588;14.9855;1.7068;1.5937;358.2924;334.3364;0.9143;True;True;1.8970;1.6985;-0.6309;296.3051;142.4285;336.9786;0.4419;-0.4225;0.3963;0.0000;True;True;1.6405;1.7248;-0.1182;295.3387;11.5950;16.6497;0.1644;-0.3150;0.0167;0.0000;
5730;4.355406;14.9848;1.7053;1.5994;358.5913;334.5316;0.8103;True;True;1.9068;1.6893;-0.6245;296.5615;140.2048;339.4740;0.3703;-0.3021;0.1147;0.0000;True;True;1.6474;1.7149;-0.1140;296.4886;14.5606;14.9260;0.3826;-0.3495;0.3152;0.0000;
5735;4.425053;14.9810;1.7033;1.6041;359.2190;334.9229;359.5539;True;True;1.9140;1.6803;-0.6207;299.3318;138.4597;340.7538;0.2448;-0.3983;0.2083;0.0000;True;True;1.6587;1.7111;-0.1049;297.0189;18.8943;8.2704;0.4267;-0.0675;0.4159;0.0000;
5740;4.494714;14.9739;1.7039;1.6093;0.0402;335.3237;358.6951;True;True;1.9201;1.6677;-0.6143;302.2004;137.5893;340.7331;0.3307;-0.5389;0.4070;0.0000;True;True;1.6674;1.7108;-0.0936;298.9848;22.7156;6.1978;0.3821;0.0334;0.3924;0.0000;
5745;4.564471;14.9666;1.7033;1.6137;0.2324;335.3094;358.8932;True;True;1.9309;1.6544;-0.5991;303.8417;132.3795;345.3471;0.5105;-0.5633;0.6266;0.0000;True;True;1.6778;1.7087;-0.0869;299.6777;26.5172;0.9822;0.3973;-0.1427;0.2069;0.0000;
5750;4.63434;14.9604;1.7021;1.6185;0.6555;334.4698;358.6880;True;True;1.9442;1.6413;-0.5865;304.7335;128.9367;349.0368;0.6256;-0.5016;0.4310;0.0000;True;True;1.6853;1.7025;-0.0812;300.5046;27.9908;359.7735;0.3301;-0.3163;0.2325;0.0000;
5755;4.704554;14.9557;1.7009;1.6247;1.1562;334.0797;358.6266;True;True;1.9598;1.6302;-0.5785;307.2963;124.8835;353.1362;0.5511;-0.4207;0.2433;0.0000;True;True;1.6958;1.6935;-0.0759;302.3087;29.8845;358.9005;0.4434;-0.3903;0.1866;0.0000;
5760;4.773656;14.9524;1.6993;1.6324;1.7722;334.3143;359.0300;True;True;1.9737;1.6221;-0.5723;307.5396;122.5534;356.4354;0.5677;-0.2610;0.1909;0.0000;True;True;1.7091;1.6846;-0.0731;303.4136;30.1689;357.3902;0.5090;-0.3492;0.0483;0.0000;
5765;4.843076;14.9503;1.6966;1.6404;2.7647;334.1144;359.2501;True;True;1.9926;1.6102;-0.5693;311.7532;117.5052;359.1431;0.9738;-0.8180;0.1233;0.0000;True;True;1.7214;1.6725;-0.0711;304.7175;32.5392;355.1900;0.4749;-0.6341;0.1618;0.0000;
